year,round,grid,qualifying_position,driver_standing_pos,driver_points_cum,driver_wins_cum,constructor_standing_pos,constructor_points_cum,constructor_wins_cum,country,positionOrder,points,laps,rank,statusId,podium,position_class,finish_pos_penalty
2005,5,12,12.0,13.0,5.0,0.0,7.0,7.0,0.0,Spain,14,0.0,51,13.0,5,0,3,14
2005,5,8,8.0,7.0,10.0,0.0,5.0,18.0,0.0,Spain,15,0.0,46,2.0,29,0,3,15
2005,5,14,15.0,21.0,0.0,0.0,9.0,0.0,0.0,Spain,16,0.0,19,17.0,6,0,3,16
2005,5,15,16.0,20.0,0.0,0.0,9.0,0.0,0.0,Spain,17,0.0,11,18.0,20,0,3,17
2005,5,11,11.0,17.0,1.0,0.0,6.0,14.0,0.0,Spain,18,0.0,9,15.0,20,0,3,18
2005,6,1,1.0,2.0,27.0,2.0,2.0,51.0,2.0,Monaco,1,10.0,78,2.0,1,1,0,1
2005,6,6,6.0,5.0,17.0,0.0,4.0,35.0,0.0,Monaco,2,8.0,78,9.0,1,1,1,2
2005,6,3,3.0,4.0,18.0,0.0,4.0,35.0,0.0,Monaco,3,6.0,78,7.0,1,1,1,3
2005,6,2,2.0,1.0,49.0,3.0,1.0,63.0,4.0,Monaco,4,5.0,78,3.0,1,0,2,4
2005,6,16,16.0,8.0,14.0,0.0,2.0,51.0,2.0,Monaco,5,4.0,78,10.0,1,0,2,5
2005,6,18,18.0,6.0,17.0,0.0,3.0,43.0,0.0,Monaco,6,3.0,78,8.0,1,0,2,6
2005,6,8,8.0,9.0,12.0,0.0,5.0,21.0,0.0,Monaco,7,2.0,78,1.0,1,0,2,7
2005,6,10,10.0,11.0,9.0,0.0,5.0,21.0,0.0,Monaco,8,1.0,78,6.0,1,0,2,8
2005,6,11,11.0,16.0,2.0,0.0,7.0,7.0,0.0,Monaco,9,0.0,77,13.0,11,0,2,9
2005,6,5,5.0,3.0,26.0,0.0,3.0,43.0,0.0,Monaco,10,0.0,77,5.0,11,0,2,10
2005,6,9,9.0,13.0,5.0,0.0,7.0,7.0,0.0,Monaco,11,0.0,77,11.0,11,0,3,11
2005,6,4,4.0,7.0,14.0,1.0,1.0,63.0,4.0,Monaco,12,0.0,77,4.0,11,0,3,12
2005,6,15,15.0,18.0,0.0,0.0,8.0,0.0,0.0,Monaco,13,0.0,75,17.0,13,0,3,13
2005,6,14,14.0,21.0,0.0,0.0,9.0,0.0,0.0,Monaco,14,0.0,73,16.0,15,0,3,14
2005,6,12,12.0,17.0,1.0,0.0,6.0,14.0,0.0,Monaco,15,0.0,59,14.0,3,0,3,15
2005,6,13,13.0,20.0,0.0,0.0,9.0,0.0,0.0,Monaco,16,0.0,29,15.0,3,0,3,16
2005,6,7,7.0,10.0,10.0,0.0,6.0,14.0,0.0,Monaco,17,0.0,23,12.0,3,0,3,17
2005,6,17,17.0,19.0,0.0,0.0,8.0,0.0,0.0,Monaco,18,0.0,18,18.0,9,0,3,18
2005,7,6,6.0,1.0,59.0,4.0,1.0,76.0,5.0,Germany,1,10.0,59,1.0,1,1,0,1
2005,7,1,1.0,4.0,25.0,0.0,4.0,43.0,0.0,Germany,2,8.0,59,4.0,1,1,1,2
2005,7,7,7.0,10.0,15.0,0.0,5.0,31.0,0.0,Germany,3,6.0,59,3.0,1,1,1,3
2005,7,12,12.0,11.0,15.0,0.0,6.0,19.0,0.0,Germany,4,5.0,59,5.0,1,0,2,4
2005,7,10,10.0,8.0,16.0,0.0,5.0,31.0,0.0,Germany,5,4.0,59,6.0,1,0,2,5
2005,7,9,9.0,6.0,17.0,1.0,1.0,76.0,5.0,Germany,6,3.0,59,7.0,1,0,2,6
2005,7,5,5.0,9.0,16.0,0.0,2.0,53.0,2.0,Germany,7,2.0,59,10.0,1,0,2,7
2005,7,4,4.0,3.0,27.0,0.0,3.0,44.0,0.0,Germany,8,1.0,59,9.0,1,0,2,8
2005,7,14,14.0,17.0,1.0,0.0,6.0,19.0,0.0,Germany,9,0.0,59,13.0,1,0,2,9
2005,7,13,13.0,19.0,0.0,0.0,9.0,0.0,0.0,Germany,10,0.0,59,12.0,1,0,2,10
2005,7,2,2.0,2.0,27.0,2.0,2.0,53.0,2.0,Germany,11,0.0,58,2.0,3,0,3,11
2005,7,16,16.0,22.0,0.0,0.0,9.0,0.0,0.0,Germany,12,0.0,58,11.0,11,0,3,12
2005,7,15,15.0,13.0,5.0,0.0,7.0,7.0,0.0,Germany,13,0.0,58,15.0,11,0,3,13
2005,7,11,11.0,16.0,2.0,0.0,7.0,7.0,0.0,Germany,14,0.0,58,14.0,11,0,3,14
2005,7,17,17.0,18.0,0.0,0.0,8.0,0.0,0.0,Germany,15,0.0,58,17.0,11,0,3,15
2005,7,19,19.0,20.0,0.0,0.0,8.0,0.0,0.0,Germany,16,0.0,58,16.0,11,0,3,16
2005,7,20,20.0,23.0,0.0,0.0,10.0,0.0,0.0,Germany,17,0.0,57,18.0,12,0,3,17
2005,7,18,18.0,21.0,0.0,0.0,10.0,0.0,0.0,Germany,18,0.0,56,19.0,13,0,3,18
2005,7,8,8.0,7.0,17.0,0.0,3.0,44.0,0.0,Germany,19,0.0,33,8.0,20,0,3,19
2005,7,3,3.0,5.0,18.0,0.0,4.0,43.0,0.0,Germany,20,0.0,0,,3,0,3,20
2005,8,7,7.0,2.0,37.0,3.0,2.0,63.0,3.0,Canada,1,10.0,70,1.0,1,1,0,1
2005,8,2,2.0,5.0,24.0,0.0,5.0,45.0,0.0,Canada,2,8.0,70,4.0,1,1,1,2
2005,8,20,20.0,7.0,21.0,0.0,5.0,45.0,0.0,Canada,3,6.0,70,8.0,1,1,1,3
2005,8,11,11.0,12.0,7.0,0.0,7.0,12.0,0.0,Canada,4,5.0,70,13.0,1,0,2,4
2005,8,14,14.0,6.0,22.0,0.0,3.0,47.0,0.0,Canada,5,4.0,70,7.0,1,0,2,5
2005,8,10,10.0,8.0,20.0,0.0,4.0,47.0,0.0,Canada,6,3.0,69,10.0,11,0,2,6
2005,8,12,12.0,10.0,17.0,0.0,6.0,22.0,0.0,Canada,7,2.0,69,16.0,11,0,2,7
2005,8,16,16.0,16.0,4.0,0.0,6.0,22.0,0.0,Canada,8,1.0,69,15.0,11,0,2,8
2005,8,8,8.0,14.0,5.0,0.0,7.0,12.0,0.0,Canada,9,0.0,69,12.0,11,0,2,9
2005,8,18,18.0,18.0,0.0,0.0,8.0,0.0,0.0,Canada,10,0.0,67,18.0,13,0,2,10
2005,8,15,15.0,21.0,0.0,0.0,10.0,0.0,0.0,Canada,11,0.0,67,19.0,13,0,3,11
2005,8,9,9.0,3.0,27.0,0.0,4.0,47.0,0.0,Canada,12,0.0,62,11.0,23,0,3,12
2005,8,1,1.0,19.0,0.0,0.0,9.0,0.0,0.0,Canada,13,0.0,46,6.0,3,0,3,13
2005,8,13,13.0,4.0,25.0,0.0,3.0,47.0,0.0,Canada,14,0.0,43,9.0,5,0,3,14
2005,8,6,6.0,23.0,0.0,0.0,9.0,0.0,0.0,Canada,15,0.0,40,14.0,23,0,3,15
2005,8,19,19.0,22.0,0.0,0.0,10.0,0.0,0.0,Canada,16,0.0,39,20.0,9,0,3,16
2005,8,3,3.0,1.0,59.0,4.0,1.0,76.0,5.0,Canada,17,0.0,38,3.0,22,0,3,17
2005,8,4,4.0,9.0,17.0,1.0,1.0,76.0,5.0,Canada,18,0.0,32,5.0,9,0,3,18
2005,8,17,17.0,20.0,0.0,0.0,8.0,0.0,0.0,Canada,19,0.0,24,17.0,22,0,3,19
2005,8,5,5.0,11.0,16.0,0.0,2.0,63.0,3.0,Canada,20,0.0,52,2.0,2,0,3,20
2005,9,5,5.0,3.0,34.0,1.0,3.0,63.0,1.0,USA,1,10.0,73,1.0,1,1,0,1
2005,9,7,7.0,4.0,29.0,0.0,3.0,63.0,1.0,USA,2,8.0,73,2.0,1,1,1,2
2005,9,17,17.0,13.0,6.0,0.0,8.0,11.0,0.0,USA,3,6.0,72,3.0,11,1,1,3
2005,9,19,19.0,16.0,5.0,0.0,8.0,11.0,0.0,USA,4,5.0,72,4.0,11,0,2,4
2005,9,18,18.0,17.0,4.0,0.0,9.0,7.0,0.0,USA,5,4.0,71,5.0,12,0,2,5
2005,9,20,20.0,20.0,3.0,0.0,9.0,7.0,0.0,USA,6,3.0,71,6.0,12,0,2,6
2005,9,1,1.0,5.0,27.0,0.0,5.0,47.0,0.0,USA,7,0.0,0,,54,0,2,7
2005,9,2,2.0,2.0,37.0,3.0,2.0,63.0,3.0,USA,8,0.0,0,,54,0,2,8
2005,9,3,3.0,22.0,0.0,0.0,10.0,0.0,0.0,USA,9,0.0,0,,54,0,2,9
2005,9,4,4.0,9.0,17.0,1.0,1.0,76.0,5.0,USA,10,0.0,0,,54,0,2,10
2005,9,6,6.0,1.0,59.0,4.0,1.0,76.0,5.0,USA,11,0.0,0,,54,0,3,11
2005,9,8,8.0,23.0,0.0,0.0,10.0,0.0,0.0,USA,12,0.0,0,,54,0,3,12
2005,9,9,9.0,7.0,22.0,0.0,4.0,47.0,0.0,USA,13,0.0,0,,54,0,3,13
2005,9,10,10.0,12.0,7.0,0.0,7.0,12.0,0.0,USA,14,0.0,0,,54,0,3,14
2005,9,11,11.0,11.0,16.0,0.0,2.0,63.0,3.0,USA,15,0.0,0,,54,0,3,15
2005,9,12,12.0,15.0,5.0,0.0,7.0,12.0,0.0,USA,16,0.0,0,,54,0,3,16
2005,9,13,13.0,24.0,0.0,0.0,5.0,47.0,0.0,USA,17,0.0,0,,54,0,3,17
2005,9,14,14.0,19.0,4.0,0.0,6.0,22.0,0.0,USA,18,0.0,0,,54,0,3,18
2005,9,15,15.0,6.0,25.0,0.0,4.0,47.0,0.0,USA,19,0.0,0,,54,0,3,19
2005,9,16,16.0,10.0,17.0,0.0,6.0,22.0,0.0,USA,20,0.0,0,,54,0,3,20
2005,10,1,1.0,1.0,69.0,5.0,1.0,89.0,6.0,France,1,10.0,70,2.0,1,1,0,1
2005,10,13,3.0,2.0,45.0,3.0,2.0,71.0,3.0,France,2,8.0,70,1.0,1,1,1,2
2005,10,3,4.0,3.0,40.0,1.0,3.0,69.0,1.0,France,3,6.0,70,7.0,1,1,1,3
2005,10,7,8.0,16.0,5.0,0.0,10.0,5.0,0.0,France,4,5.0,69,4.0,11,0,2,4
2005,10,2,2.0,4.0,31.0,0.0,4.0,53.0,0.0,France,5,4.0,69,8.0,11,0,2,5
2005,10,6,7.0,9.0,20.0,1.0,1.0,89.0,6.0,France,6,3.0,69,5.0,11,0,2,6
2005,10,11,12.0,8.0,22.0,0.0,4.0,53.0,0.0,France,7,2.0,69,14.0,11,0,2,7
2005,10,10,11.0,15.0,6.0,0.0,7.0,13.0,0.0,France,8,1.0,69,10.0,11,0,2,8
2005,10,5,6.0,5.0,29.0,0.0,3.0,69.0,1.0,France,9,0.0,69,12.0,11,0,2,9
2005,10,15,15.0,10.0,17.0,0.0,6.0,22.0,0.0,France,10,0.0,69,6.0,11,0,2,10
2005,10,4,5.0,23.0,0.0,0.0,10.0,5.0,0.0,France,11,0.0,69,11.0,11,0,3,11
2005,10,12,13.0,7.0,22.0,0.0,5.0,47.0,0.0,France,12,0.0,68,15.0,12,0,3,12
2005,10,19,19.0,13.0,6.0,0.0,8.0,11.0,0.0,France,13,0.0,67,16.0,13,0,3,13
2005,10,14,14.0,6.0,25.0,0.0,5.0,47.0,0.0,France,14,0.0,66,13.0,14,0,3,14
2005,10,17,17.0,17.0,5.0,0.0,8.0,11.0,0.0,France,15,0.0,66,17.0,14,0,3,15
2005,10,8,9.0,11.0,16.0,0.0,2.0,71.0,3.0,France,16,0.0,46,3.0,5,0,3,16
2005,10,20,20.0,18.0,4.0,0.0,9.0,7.0,0.0,France,17,0.0,37,18.0,29,0,3,17
2005,10,18,18.0,21.0,3.0,0.0,9.0,7.0,0.0,France,18,0.0,33,19.0,29,0,3,18
2005,10,9,10.0,12.0,7.0,0.0,7.0,13.0,0.0,France,19,0.0,30,9.0,9,0,3,19
2005,10,16,16.0,20.0,4.0,0.0,6.0,22.0,0.0,France,20,0.0,1,,32,0,3,20
2005,11,3,4.0,6.0,26.0,1.0,2.0,87.0,4.0,UK,1,10.0,60,2.0,1,1,0,1
2005,11,1,1.0,1.0,77.0,5.0,1.0,102.0,6.0,UK,2,8.0,60,4.0,1,1,1,2
2005,11,12,2.0,2.0,51.0,3.0,2.0,87.0,4.0,UK,3,6.0,60,1.0,1,1,1,3
2005,11,6,7.0,7.0,25.0,1.0,1.0,102.0,6.0,UK,4,5.0,60,3.0,1,0,2,4
2005,11,2,3.0,12.0,9.0,0.0,9.0,9.0,0.0,UK,5,4.0,60,7.0,1,0,2,5
2005,11,9,10.0,3.0,43.0,1.0,3.0,74.0,1.0,UK,6,3.0,60,5.0,1,0,2,6
2005,11,5,6.0,4.0,31.0,0.0,3.0,74.0,1.0,UK,7,2.0,60,9.0,1,0,2,7
2005,11,8,9.0,9.0,23.0,0.0,4.0,54.0,0.0,UK,8,1.0,60,6.0,1,0,2,8
2005,11,4,5.0,5.0,31.0,0.0,4.0,54.0,0.0,UK,9,0.0,60,8.0,1,0,2,9
2005,11,16,16.0,13.0,7.0,0.0,7.0,13.0,0.0,UK,10,0.0,59,10.0,11,0,2,10
2005,11,11,12.0,10.0,22.0,0.0,5.0,47.0,0.0,UK,11,0.0,59,15.0,11,0,3,11
2005,11,14,14.0,8.0,25.0,0.0,5.0,47.0,0.0,UK,12,0.0,59,16.0,11,0,3,12
2005,11,13,13.0,11.0,17.0,0.0,6.0,22.0,0.0,UK,13,0.0,59,12.0,11,0,3,13
2005,11,10,11.0,16.0,6.0,0.0,7.0,13.0,0.0,UK,14,0.0,59,14.0,11,0,3,14
2005,11,15,15.0,20.0,4.0,0.0,6.0,22.0,0.0,UK,15,0.0,59,13.0,11,0,3,15
2005,11,7,8.0,23.0,0.0,0.0,9.0,9.0,0.0,UK,16,0.0,58,11.0,12,0,3,16
2005,11,20,20.0,14.0,6.0,0.0,8.0,11.0,0.0,UK,17,0.0,58,17.0,12,0,3,17
2005,11,18,18.0,18.0,4.0,0.0,10.0,7.0,0.0,UK,18,0.0,57,19.0,13,0,3,18
2005,11,19,19.0,21.0,3.0,0.0,10.0,7.0,0.0,UK,19,0.0,56,20.0,14,0,3,19
2005,11,17,17.0,17.0,5.0,0.0,8.0,11.0,0.0,UK,20,0.0,10,18.0,10,0,3,20
2005,12,3,3.0,1.0,87.0,6.0,1.0,117.0,7.0,Germany,1,10.0,67,2.0,1,1,0,1
2005,12,20,19.0,4.0,34.0,1.0,2.0,95.0,4.0,Germany,2,8.0,67,4.0,1,1,1,2
2005,12,2,2.0,12.0,15.0,0.0,7.0,15.0,0.0,Germany,3,6.0,67,3.0,1,1,1,3
2005,12,4,4.0,7.0,30.0,1.0,1.0,117.0,7.0,Germany,4,5.0,67,5.0,1,0,2,4
2005,12,5,5.0,3.0,47.0,1.0,3.0,78.0,1.0,Germany,5,4.0,67,7.0,1,0,2,5
2005,12,12,12.0,8.0,26.0,0.0,4.0,57.0,0.0,Germany,6,3.0,67,6.0,1,0,2,6
2005,12,11,11.0,11.0,19.0,0.0,6.0,24.0,0.0,Germany,7,2.0,67,8.0,1,0,2,7
2005,12,13,13.0,13.0,8.0,0.0,8.0,14.0,0.0,Germany,8,1.0,67,10.0,1,0,2,8
2005,12,10,10.0,20.0,4.0,0.0,6.0,24.0,0.0,Germany,9,0.0,67,9.0,1,0,2,9
2005,12,15,15.0,5.0,31.0,0.0,3.0,78.0,1.0,Germany,10,0.0,66,12.0,11,0,2,10
2005,12,7,7.0,9.0,25.0,0.0,5.0,47.0,0.0,Germany,11,0.0,66,13.0,11,0,3,11
2005,12,8,8.0,23.0,0.0,0.0,7.0,15.0,0.0,Germany,12,0.0,66,14.0,11,0,3,12
2005,12,16,16.0,18.0,4.0,0.0,10.0,7.0,0.0,Germany,13,0.0,65,19.0,12,0,3,13
2005,12,9,9.0,6.0,31.0,0.0,4.0,57.0,0.0,Germany,14,0.0,64,11.0,13,0,3,14
2005,12,14,14.0,16.0,6.0,0.0,8.0,14.0,0.0,Germany,15,0.0,64,16.0,13,0,3,15
2005,12,19,20.0,17.0,5.0,0.0,9.0,11.0,0.0,Germany,16,0.0,64,18.0,13,0,3,16
2005,12,18,18.0,14.0,6.0,0.0,9.0,11.0,0.0,Germany,17,0.0,64,17.0,13,0,3,17
2005,12,17,17.0,24.0,0.0,0.0,10.0,7.0,0.0,Germany,18,0.0,63,20.0,14,0,3,18
2005,12,6,6.0,10.0,22.0,0.0,5.0,47.0,0.0,Germany,19,0.0,55,15.0,55,0,3,19
2005,12,1,1.0,2.0,51.0,3.0,2.0,95.0,4.0,Germany,20,0.0,32,1.0,9,0,3,20
2005,13,4,4.0,2.0,61.0,4.0,2.0,105.0,5.0,Hungary,1,10.0,70,1.0,1,1,0,1
2005,13,1,1.0,3.0,55.0,1.0,3.0,86.0,1.0,Hungary,2,8.0,70,3.0,1,1,1,2
2005,13,5,5.0,6.0,32.0,0.0,4.0,68.0,0.0,Hungary,3,6.0,70,5.0,1,1,1,3
2005,13,3,3.0,4.0,36.0,0.0,4.0,68.0,0.0,Hungary,4,5.0,70,4.0,1,0,2,4
2005,13,8,8.0,11.0,19.0,0.0,7.0,20.0,0.0,Hungary,5,4.0,70,8.0,1,0,2,5
2005,13,12,12.0,9.0,28.0,0.0,5.0,52.0,0.0,Hungary,6,3.0,70,6.0,1,0,2,6
2005,13,16,16.0,10.0,24.0,0.0,5.0,52.0,0.0,Hungary,7,2.0,69,9.0,11,0,2,7
2005,13,10,10.0,23.0,1.0,0.0,7.0,20.0,0.0,Hungary,8,1.0,69,7.0,11,0,2,8
2005,13,9,9.0,8.0,30.0,1.0,1.0,117.0,7.0,Hungary,9,0.0,69,10.0,11,0,2,9
2005,13,7,7.0,7.0,31.0,0.0,3.0,86.0,1.0,Hungary,10,0.0,69,11.0,11,0,2,10
2005,13,6,6.0,1.0,87.0,6.0,1.0,117.0,7.0,Hungary,11,0.0,69,12.0,11,0,3,11
2005,13,18,18.0,17.0,5.0,0.0,9.0,11.0,0.0,Hungary,12,0.0,67,15.0,13,0,3,12
2005,13,20,20.0,14.0,6.0,0.0,9.0,11.0,0.0,Hungary,13,0.0,66,16.0,14,0,3,13
2005,13,14,14.0,13.0,8.0,0.0,8.0,14.0,0.0,Hungary,14,0.0,63,13.0,17,0,3,14
2005,13,17,17.0,18.0,4.0,0.0,10.0,7.0,0.0,Hungary,15,0.0,59,18.0,45,0,3,15
2005,13,15,15.0,16.0,6.0,0.0,8.0,14.0,0.0,Hungary,16,0.0,56,14.0,56,0,3,16
2005,13,2,2.0,5.0,34.0,1.0,2.0,105.0,5.0,Hungary,17,0.0,41,2.0,30,0,3,17
2005,13,19,19.0,24.0,0.0,0.0,10.0,7.0,0.0,Hungary,18,0.0,26,17.0,9,0,3,18
2005,13,13,13.0,12.0,19.0,0.0,6.0,24.0,0.0,Hungary,19,0.0,0,,3,0,3,19
2005,13,11,11.0,20.0,4.0,0.0,6.0,24.0,0.0,Hungary,20,0.0,0,,3,0,3,20
2005,14,1,1.0,2.0,71.0,5.0,2.0,121.0,6.0,Turkey,1,10.0,58,2.0,1,1,0,1
2005,14,3,3.0,1.0,95.0,6.0,1.0,130.0,7.0,Turkey,2,8.0,58,3.0,1,1,1,2
2005,14,4,4.0,4.0,40.0,1.0,2.0,121.0,6.0,Turkey,3,6.0,58,1.0,1,1,1,3
2005,14,2,2.0,6.0,35.0,1.0,1.0,130.0,7.0,Turkey,4,5.0,58,4.0,1,0,2,4
2005,14,13,13.0,11.0,23.0,0.0,7.0,24.0,0.0,Turkey,5,4.0,58,5.0,1,0,2,5
2005,14,5,5.0,5.0,39.0,0.0,4.0,71.0,0.0,Turkey,6,3.0,58,7.0,1,0,2,6
2005,14,12,12.0,12.0,21.0,0.0,6.0,27.0,0.0,Turkey,7,2.0,58,9.0,1,0,2,7
2005,14,10,10.0,18.0,5.0,0.0,6.0,27.0,0.0,Turkey,8,1.0,58,8.0,1,0,2,8
2005,14,20,14.0,22.0,1.0,0.0,7.0,24.0,0.0,Turkey,9,0.0,58,6.0,1,0,2,9
2005,14,11,11.0,8.0,31.0,0.0,3.0,86.0,1.0,Turkey,10,0.0,57,11.0,11,0,2,10
2005,14,16,18.0,16.0,6.0,0.0,8.0,14.0,0.0,Turkey,11,0.0,57,13.0,11,0,3,11
2005,14,9,9.0,7.0,32.0,0.0,4.0,71.0,0.0,Turkey,12,0.0,57,15.0,11,0,3,12
2005,14,17,17.0,24.0,0.0,0.0,10.0,7.0,0.0,Turkey,13,0.0,55,18.0,13,0,3,13
2005,14,18,19.0,17.0,5.0,0.0,9.0,11.0,0.0,Turkey,14,0.0,55,19.0,13,0,3,14
2005,14,14,15.0,14.0,6.0,0.0,9.0,11.0,0.0,Turkey,15,0.0,55,17.0,13,0,3,15
2005,14,15,16.0,19.0,4.0,0.0,10.0,7.0,0.0,Turkey,16,0.0,48,20.0,31,0,3,16
2005,14,19,20.0,3.0,55.0,1.0,3.0,86.0,1.0,Turkey,17,0.0,32,14.0,31,0,3,17
2005,14,6,6.0,9.0,28.0,0.0,5.0,52.0,0.0,Turkey,18,0.0,29,16.0,27,0,3,18
2005,14,8,8.0,13.0,8.0,0.0,8.0,14.0,0.0,Turkey,19,0.0,28,10.0,5,0,3,19
2005,14,7,7.0,10.0,24.0,0.0,5.0,52.0,0.0,Turkey,20,0.0,20,12.0,27,0,3,20
2005,15,1,2.0,4.0,50.0,2.0,2.0,136.0,7.0,Italy,1,10.0,53,2.0,1,1,0,1
2005,15,2,3.0,1.0,103.0,6.0,1.0,144.0,7.0,Italy,2,8.0,53,3.0,1,1,1,2
2005,15,8,9.0,6.0,41.0,1.0,1.0,144.0,7.0,Italy,3,6.0,53,4.0,1,1,1,3
2005,15,11,1.0,2.0,76.0,5.0,2.0,136.0,7.0,Italy,4,5.0,53,1.0,1,0,2,4
2005,15,5,6.0,5.0,43.0,0.0,4.0,78.0,0.0,Italy,5,4.0,53,5.0,1,0,2,5
2005,15,9,10.0,7.0,35.0,0.0,4.0,78.0,0.0,Italy,6,3.0,53,8.0,1,0,2,6
2005,15,16,16.0,22.0,2.0,0.0,5.0,54.0,0.0,Italy,7,2.0,53,6.0,1,0,2,7
2005,15,3,4.0,10.0,24.0,0.0,7.0,25.0,0.0,Italy,8,1.0,53,9.0,1,0,2,8
2005,15,15,15.0,13.0,8.0,0.0,8.0,14.0,0.0,Italy,9,0.0,53,11.0,1,0,2,9
2005,15,6,7.0,3.0,55.0,1.0,3.0,86.0,1.0,Italy,10,0.0,53,13.0,1,0,2,10
2005,15,12,12.0,16.0,6.0,0.0,8.0,14.0,0.0,Italy,11,0.0,52,16.0,11,0,3,11
2005,15,7,8.0,8.0,31.0,0.0,3.0,86.0,1.0,Italy,12,0.0,52,12.0,11,0,3,12
2005,15,13,13.0,18.0,5.0,0.0,6.0,27.0,0.0,Italy,13,0.0,52,14.0,11,0,3,13
2005,15,14,14.0,11.0,24.0,0.0,5.0,54.0,0.0,Italy,14,0.0,52,7.0,11,0,3,14
2005,15,10,11.0,12.0,21.0,0.0,6.0,27.0,0.0,Italy,15,0.0,52,15.0,11,0,3,15
2005,15,4,5.0,23.0,1.0,0.0,7.0,25.0,0.0,Italy,16,0.0,52,10.0,11,0,3,16
2005,15,17,17.0,14.0,6.0,0.0,9.0,11.0,0.0,Italy,17,0.0,51,17.0,12,0,3,17
2005,15,18,18.0,25.0,0.0,0.0,10.0,7.0,0.0,Italy,18,0.0,51,20.0,12,0,3,18
2005,15,20,20.0,19.0,4.0,0.0,10.0,7.0,0.0,Italy,19,0.0,51,18.0,12,0,3,19
2005,15,19,19.0,17.0,5.0,0.0,9.0,11.0,0.0,Italy,20,0.0,50,19.0,13,0,3,20
2005,16,2,2.0,2.0,86.0,6.0,2.0,146.0,8.0,Belgium,1,10.0,44,6.0,1,1,0,1
2005,16,4,5.0,1.0,111.0,6.0,1.0,152.0,7.0,Belgium,2,8.0,44,10.0,1,1,1,2
2005,16,8,9.0,9.0,30.0,0.0,6.0,31.0,0.0,Belgium,3,6.0,44,5.0,1,1,1,3
2005,16,9,10.0,10.0,29.0,0.0,5.0,59.0,0.0,Belgium,4,5.0,44,2.0,1,0,2,4
2005,16,12,13.0,8.0,35.0,0.0,3.0,90.0,1.0,Belgium,5,4.0,44,4.0,1,0,2,5
2005,16,14,14.0,13.0,9.0,0.0,8.0,17.0,0.0,Belgium,6,3.0,44,7.0,1,0,2,6
2005,16,5,6.0,7.0,37.0,0.0,4.0,80.0,0.0,Belgium,7,2.0,44,1.0,1,0,2,7
2005,16,19,19.0,15.0,7.0,0.0,9.0,12.0,0.0,Belgium,8,1.0,43,17.0,11,0,2,8
2005,16,16,16.0,18.0,5.0,0.0,7.0,27.0,0.0,Belgium,9,0.0,43,3.0,11,0,2,9
2005,16,7,8.0,14.0,8.0,0.0,8.0,17.0,0.0,Belgium,10,0.0,43,16.0,11,0,2,10
2005,16,20,20.0,17.0,5.0,0.0,9.0,12.0,0.0,Belgium,11,0.0,43,8.0,11,0,3,11
2005,16,18,18.0,19.0,4.0,0.0,10.0,7.0,0.0,Belgium,12,0.0,42,20.0,12,0,3,12
2005,16,17,17.0,25.0,0.0,0.0,10.0,7.0,0.0,Belgium,13,0.0,41,19.0,13,0,3,13
2005,16,1,1.0,4.0,50.0,2.0,2.0,146.0,8.0,Belgium,14,0.0,40,9.0,4,0,3,14
2005,16,15,15.0,22.0,2.0,0.0,5.0,59.0,0.0,Belgium,15,0.0,39,15.0,4,0,3,15
2005,16,3,4.0,5.0,43.0,0.0,4.0,80.0,0.0,Belgium,16,0.0,34,11.0,3,0,3,16
2005,16,11,12.0,12.0,21.0,0.0,7.0,27.0,0.0,Belgium,17,0.0,18,18.0,5,0,3,17
2005,16,6,7.0,3.0,55.0,1.0,3.0,90.0,1.0,Belgium,18,0.0,13,13.0,3,0,3,18
2005,16,10,11.0,23.0,1.0,0.0,6.0,31.0,0.0,Belgium,19,0.0,13,14.0,3,0,3,19
2005,16,13,3.0,6.0,41.0,1.0,1.0,152.0,7.0,Belgium,20,0.0,10,12.0,3,0,3,20
2005,17,2,2.0,3.0,60.0,3.0,1.0,164.0,9.0,Brazil,1,10.0,71,2.0,1,1,0,1
2005,17,5,5.0,2.0,94.0,6.0,1.0,164.0,9.0,Brazil,2,8.0,71,1.0,1,1,1,2
2005,17,1,1.0,1.0,117.0,6.0,2.0,162.0,7.0,Brazil,3,6.0,71,3.0,1,1,1,3
2005,17,7,7.0,4.0,60.0,1.0,3.0,98.0,1.0,Brazil,4,5.0,71,4.0,1,0,2,4
2005,17,3,3.0,5.0,45.0,1.0,2.0,162.0,7.0,Brazil,5,4.0,71,5.0,1,0,2,5
2005,17,9,10.0,7.0,38.0,0.0,3.0,98.0,1.0,Brazil,6,3.0,71,6.0,1,0,2,6
2005,17,4,4.0,9.0,32.0,0.0,6.0,33.0,0.0,Brazil,7,2.0,70,10.0,11,0,2,7
2005,17,10,11.0,8.0,38.0,0.0,4.0,81.0,0.0,Brazil,8,1.0,70,9.0,11,0,2,8
2005,17,6,6.0,18.0,5.0,0.0,7.0,27.0,0.0,Brazil,9,0.0,70,11.0,11,0,2,9
2005,17,19,19.0,23.0,1.0,0.0,6.0,33.0,0.0,Brazil,10,0.0,70,14.0,11,0,2,10
2005,17,8,9.0,14.0,8.0,0.0,8.0,17.0,0.0,Brazil,11,0.0,70,13.0,11,0,3,11
2005,17,20,12.0,13.0,9.0,0.0,8.0,17.0,0.0,Brazil,12,0.0,70,12.0,11,0,3,12
2005,17,17,8.0,6.0,43.0,0.0,4.0,81.0,0.0,Brazil,13,0.0,69,7.0,12,0,3,13
