year,round,grid,qualifying_position,driver_standing_pos,driver_points_cum,driver_wins_cum,constructor_standing_pos,constructor_points_cum,constructor_wins_cum,country,podium,position_class,finish_pos_penalty,country_encoded,position_class_encoded
2008,14,20,20.0,20.0,0.0,0.0,10.0,0.0,0.0,Italy,0,3,19,13,3
2008,14,12,12.0,19.0,0.0,0.0,10.0,0.0,0.0,Italy,0,3,20,13,3
2008,15,15,15.0,7.0,38.0,1.0,4.0,51.0,1.0,Singapore,1,0,1,25,0
2008,15,8,9.0,12.0,17.0,0.0,8.0,26.0,0.0,Singapore,1,1,2,25,1
2008,15,2,2.0,1.0,84.0,4.0,1.0,135.0,5.0,Singapore,1,1,3,25,1
2008,15,7,8.0,10.0,20.0,0.0,5.0,46.0,0.0,Singapore,0,2,4,25,2
2008,15,6,7.0,8.0,27.0,1.0,6.0,31.0,1.0,Singapore,0,2,5,25,2
2008,15,9,6.0,5.0,56.0,0.0,3.0,120.0,1.0,Singapore,0,2,6,25,2
2008,15,14,14.0,16.0,8.0,0.0,7.0,28.0,0.0,Singapore,0,2,7,25,2
2008,15,10,10.0,15.0,9.0,0.0,8.0,26.0,0.0,Singapore,0,2,8,25,2
2008,15,12,12.0,18.0,3.0,0.0,9.0,14.0,0.0,Singapore,0,2,9,25,2
2008,15,5,5.0,6.0,51.0,1.0,1.0,135.0,5.0,Singapore,0,2,10,25,2
2008,15,4,4.0,3.0,64.0,1.0,3.0,120.0,1.0,Singapore,0,3,11,25,3
2008,15,17,17.0,17.0,4.0,0.0,6.0,31.0,1.0,Singapore,0,3,12,25,3
2008,15,1,1.0,2.0,77.0,5.0,2.0,134.0,7.0,Singapore,0,3,13,25,3
2008,15,20,20.0,19.0,0.0,0.0,10.0,0.0,0.0,Singapore,0,3,14,25,3
2008,15,3,3.0,4.0,57.0,2.0,2.0,134.0,7.0,Singapore,0,3,15,25,3
2008,15,11,11.0,9.0,26.0,0.0,5.0,46.0,0.0,Singapore,0,3,16,25,3
2008,15,19,19.0,20.0,0.0,0.0,10.0,0.0,0.0,Singapore,0,3,17,25,3
2008,15,13,13.0,11.0,20.0,0.0,7.0,28.0,0.0,Singapore,0,3,18,25,3
2008,15,18,18.0,14.0,11.0,0.0,9.0,14.0,0.0,Singapore,0,3,19,25,3
2008,15,16,16.0,13.0,13.0,0.0,4.0,51.0,1.0,Singapore,0,3,20,25,3
2008,16,4,4.0,7.0,48.0,2.0,4.0,66.0,2.0,Japan,1,0,1,14,0
2008,16,6,6.0,3.0,72.0,1.0,3.0,128.0,1.0,Japan,1,1,2,14,1
2008,16,2,2.0,4.0,63.0,2.0,1.0,142.0,7.0,Japan,1,1,3,14,1
2008,16,12,12.0,12.0,18.0,0.0,4.0,66.0,2.0,Japan,0,2,4,14,2
2008,16,7,7.0,9.0,30.0,0.0,5.0,50.0,0.0,Japan,0,2,5,14,2
2008,16,9,9.0,8.0,30.0,1.0,6.0,34.0,1.0,Japan,0,2,6,14,2
2008,16,5,5.0,2.0,79.0,5.0,1.0,142.0,7.0,Japan,0,2,7,14,2
2008,16,13,13.0,10.0,21.0,0.0,7.0,29.0,0.0,Japan,0,2,8,14,2
2008,16,16,16.0,5.0,56.0,0.0,3.0,128.0,1.0,Japan,0,2,9,14,2
2008,16,10,10.0,17.0,4.0,0.0,6.0,34.0,1.0,Japan,0,2,10,14,2
2008,16,15,15.0,13.0,17.0,0.0,8.0,26.0,0.0,Japan,0,3,11,14,3
2008,16,1,1.0,1.0,84.0,4.0,2.0,135.0,5.0,Japan,0,3,12,14,3
2008,16,17,17.0,14.0,11.0,0.0,9.0,14.0,0.0,Japan,0,3,13,14,3
2008,16,18,18.0,18.0,3.0,0.0,9.0,14.0,0.0,Japan,0,3,14,14,3
2008,16,14,14.0,15.0,9.0,0.0,8.0,26.0,0.0,Japan,0,3,15,14,3
2008,16,20,20.0,19.0,0.0,0.0,10.0,0.0,0.0,Japan,0,3,16,14,3
2008,16,3,3.0,6.0,51.0,1.0,2.0,135.0,5.0,Japan,0,3,17,14,3
2008,16,19,19.0,20.0,0.0,0.0,10.0,0.0,0.0,Japan,0,3,18,14,3
2008,16,8,8.0,11.0,20.0,0.0,5.0,50.0,0.0,Japan,0,3,19,14,3
2008,16,11,11.0,16.0,8.0,0.0,7.0,29.0,0.0,Japan,0,3,20,14,3
2008,17,1,1.0,1.0,94.0,5.0,2.0,145.0,6.0,China,1,0,1,8,0
2008,17,3,3.0,2.0,87.0,5.0,1.0,156.0,7.0,China,1,1,2,8,1
2008,17,2,2.0,4.0,69.0,2.0,1.0,156.0,7.0,China,1,1,3,8,1
2008,17,4,4.0,6.0,53.0,2.0,4.0,72.0,2.0,China,0,2,4,8,2
2008,17,9,7.0,5.0,60.0,0.0,3.0,135.0,1.0,China,0,2,5,8,2
2008,17,11,12.0,3.0,75.0,1.0,3.0,135.0,1.0,China,0,2,6,8,2
2008,17,12,13.0,10.0,22.0,0.0,5.0,52.0,0.0,China,0,2,7,8,2
2008,17,10,11.0,12.0,19.0,0.0,4.0,72.0,2.0,China,0,2,8,8,2
2008,17,6,8.0,8.0,30.0,1.0,6.0,34.0,1.0,China,0,2,9,8,2
2008,17,15,16.0,16.0,8.0,0.0,7.0,29.0,0.0,China,0,2,10,8,2
2008,17,13,14.0,14.0,11.0,0.0,9.0,14.0,0.0,China,0,3,11,8,3
2008,17,17,17.0,15.0,9.0,0.0,8.0,26.0,0.0,China,0,3,12,8,3
2008,17,8,10.0,17.0,4.0,0.0,6.0,34.0,1.0,China,0,3,13,8,3
2008,17,16,6.0,11.0,21.0,0.0,7.0,29.0,0.0,China,0,3,14,8,3
2008,17,14,15.0,13.0,17.0,0.0,8.0,26.0,0.0,China,0,3,15,8,3
2008,17,18,18.0,18.0,3.0,0.0,9.0,14.0,0.0,China,0,3,16,8,3
2008,17,20,20.0,19.0,0.0,0.0,10.0,0.0,0.0,China,0,3,17,8,3
2008,17,5,5.0,7.0,51.0,1.0,2.0,145.0,6.0,China,0,3,18,8,3
2008,17,19,19.0,20.0,0.0,0.0,10.0,0.0,0.0,China,0,3,19,8,3
2008,17,7,9.0,9.0,30.0,0.0,5.0,52.0,0.0,China,0,3,20,8,3
2008,18,1,1.0,2.0,97.0,6.0,1.0,172.0,8.0,Brazil,1,0,1,6,0
2008,18,6,6.0,5.0,61.0,2.0,4.0,80.0,2.0,Brazil,1,1,2,6,1
2008,18,3,3.0,3.0,75.0,2.0,1.0,172.0,8.0,Brazil,1,1,3,6,1
2008,18,7,7.0,8.0,35.0,1.0,6.0,39.0,1.0,Brazil,0,2,4,6,2
2008,18,4,4.0,1.0,98.0,5.0,2.0,151.0,6.0,Brazil,0,2,5,6,2
2008,18,10,10.0,10.0,25.0,0.0,5.0,56.0,0.0,Brazil,0,2,6,6,2
2008,18,5,5.0,7.0,53.0,1.0,2.0,151.0,6.0,Brazil,0,2,7,6,2
2008,18,2,2.0,9.0,31.0,0.0,5.0,56.0,0.0,Brazil,0,2,8,6,2
2008,18,12,12.0,11.0,21.0,0.0,7.0,29.0,0.0,Brazil,0,2,9,6,2
2008,18,8,8.0,6.0,60.0,0.0,3.0,135.0,1.0,Brazil,0,2,10,6,2
2008,18,13,13.0,4.0,75.0,1.0,3.0,135.0,1.0,Brazil,0,3,11,6,3
2008,18,18,18.0,13.0,17.0,0.0,8.0,26.0,0.0,Brazil,0,3,12,6,3
2008,18,17,17.0,18.0,3.0,0.0,9.0,14.0,0.0,Brazil,0,3,13,6,3
2008,18,9,9.0,17.0,4.0,0.0,6.0,39.0,1.0,Brazil,0,3,14,6,3
2008,18,15,15.0,14.0,11.0,0.0,9.0,14.0,0.0,Brazil,0,3,15,6,3
2008,18,20,20.0,20.0,0.0,0.0,10.0,0.0,0.0,Brazil,0,3,16,6,3
2008,18,16,16.0,15.0,9.0,0.0,8.0,26.0,0.0,Brazil,0,3,17,6,3
2008,18,19,19.0,19.0,0.0,0.0,10.0,0.0,0.0,Brazil,0,3,18,6,3
2008,18,11,11.0,12.0,19.0,0.0,4.0,80.0,2.0,Brazil,0,3,19,6,3
2008,18,14,14.0,16.0,8.0,0.0,7.0,29.0,0.0,Brazil,0,3,20,6,3
2007,1,1,1.0,1.0,10.0,1.0,1.0,13.0,1.0,Australia,1,0,1,1,0
2007,1,2,2.0,2.0,8.0,0.0,11.0,14.0,0.0,Australia,1,1,2,1,1
2007,1,4,4.0,3.0,6.0,0.0,11.0,14.0,0.0,Australia,1,1,3,1,1
2007,1,3,3.0,4.0,5.0,0.0,2.0,5.0,0.0,Australia,0,2,4,1,2
2007,1,6,6.0,5.0,4.0,0.0,3.0,4.0,0.0,Australia,0,2,5,1,2
2007,1,22,16.0,6.0,3.0,0.0,1.0,13.0,1.0,Australia,0,2,6,1,2
2007,1,12,12.0,7.0,2.0,0.0,4.0,2.0,0.0,Australia,0,2,7,1,2
2007,1,9,9.0,8.0,1.0,0.0,5.0,1.0,0.0,Australia,0,2,8,1,2
2007,1,8,8.0,9.0,0.0,0.0,5.0,1.0,0.0,Australia,0,2,9,1,2
2007,1,13,13.0,10.0,0.0,0.0,3.0,4.0,0.0,Australia,0,2,10,1,2
2007,1,16,17.0,11.0,0.0,0.0,6.0,0.0,0.0,Australia,0,3,11,1,3
2007,1,10,10.0,12.0,0.0,0.0,7.0,0.0,0.0,Australia,0,3,12,1,3
2007,1,7,7.0,13.0,0.0,0.0,8.0,0.0,0.0,Australia,0,3,13,1,3
2007,1,19,20.0,14.0,0.0,0.0,9.0,0.0,0.0,Australia,0,3,14,1,3
2007,1,14,14.0,15.0,0.0,0.0,6.0,0.0,0.0,Australia,0,3,15,1,3
2007,1,11,11.0,16.0,0.0,0.0,7.0,0.0,0.0,Australia,0,3,16,1,3
2007,1,20,21.0,17.0,0.0,0.0,10.0,0.0,0.0,Australia,0,3,17,1,3
2007,1,15,15.0,,,,4.0,2.0,0.0,Australia,0,3,18,1,3
2007,1,18,19.0,,,,8.0,0.0,0.0,Australia,0,3,19,1,3
2007,1,5,5.0,,,,2.0,5.0,0.0,Australia,0,3,20,1,3
2007,1,17,18.0,,,,9.0,0.0,0.0,Australia,0,3,20,1,3
2007,1,21,22.0,,,,10.0,0.0,0.0,Australia,0,3,20,1,3
2007,2,2,2.0,1.0,18.0,1.0,11.0,32.0,1.0,Malaysia,1,0,1,16,0
2007,2,4,4.0,3.0,14.0,0.0,11.0,32.0,1.0,Malaysia,1,1,2,16,1
2007,2,3,3.0,2.0,16.0,1.0,1.0,23.0,1.0,Malaysia,1,1,3,16,1
2007,2,5,5.0,4.0,10.0,0.0,2.0,10.0,0.0,Malaysia,0,2,4,16,2
2007,2,1,1.0,6.0,7.0,0.0,1.0,23.0,1.0,Malaysia,0,2,5,16,2
2007,2,12,12.0,5.0,7.0,0.0,3.0,8.0,0.0,Malaysia,0,2,6,16,2
2007,2,8,8.0,7.0,2.0,0.0,4.0,3.0,0.0,Malaysia,0,2,7,16,2
2007,2,11,11.0,9.0,1.0,0.0,3.0,8.0,0.0,Malaysia,0,2,8,16,2
2007,2,19,20.0,11.0,0.0,0.0,5.0,2.0,0.0,Malaysia,0,2,9,16,2
2007,2,10,10.0,12.0,0.0,0.0,6.0,0.0,0.0,Malaysia,0,2,10,16,2
2007,2,22,19.0,13.0,0.0,0.0,7.0,0.0,0.0,Malaysia,0,3,11,16,3
2007,2,15,15.0,15.0,0.0,0.0,7.0,0.0,0.0,Malaysia,0,3,12,16,3
2007,2,14,14.0,14.0,0.0,0.0,8.0,0.0,0.0,Malaysia,0,3,13,16,3
2007,2,17,17.0,17.0,0.0,0.0,9.0,0.0,0.0,Malaysia,0,3,14,16,3
2007,2,9,9.0,10.0,1.0,0.0,4.0,3.0,0.0,Malaysia,0,3,15,16,3
2007,2,18,18.0,18.0,0.0,0.0,8.0,0.0,0.0,Malaysia,0,3,16,16,3
2007,2,16,16.0,16.0,0.0,0.0,9.0,0.0,0.0,Malaysia,0,3,17,16,3
2007,2,7,7.0,20.0,0.0,0.0,2.0,10.0,0.0,Malaysia,0,3,18,16,3
2007,2,6,6.0,8.0,2.0,0.0,5.0,2.0,0.0,Malaysia,0,3,19,16,3
2007,2,13,13.0,,,,6.0,0.0,0.0,Malaysia,0,3,20,16,3
2007,2,20,21.0,,,,10.0,0.0,0.0,Malaysia,0,3,20,16,3
2007,2,21,22.0,19.0,0.0,0.0,10.0,0.0,0.0,Malaysia,0,3,20,16,3
2007,3,1,1.0,4.0,17.0,1.0,1.0,39.0,2.0,Bahrain,1,0,1,4,0
2007,3,2,2.0,3.0,22.0,0.0,11.0,44.0,1.0,Bahrain,1,1,2,4,1
2007,3,3,3.0,2.0,22.0,1.0,1.0,39.0,2.0,Bahrain,1,1,3,4,1
2007,3,5,5.0,5.0,15.0,0.0,2.0,18.0,0.0,Bahrain,0,2,4,4,2
2007,3,4,4.0,1.0,22.0,1.0,11.0,44.0,1.0,Bahrain,0,2,5,4,2
2007,3,6,6.0,8.0,3.0,0.0,2.0,18.0,0.0,Bahrain,0,2,6,4,2
2007,3,9,9.0,7.0,4.0,0.0,4.0,5.0,0.0,Bahrain,0,2,7,4,2
2007,3,7,7.0,6.0,8.0,0.0,3.0,9.0,0.0,Bahrain,0,2,8,4,2
2007,3,12,12.0,10.0,1.0,0.0,3.0,9.0,0.0,Bahrain,0,2,9,4,2
2007,3,10,10.0,9.0,2.0,0.0,5.0,2.0,0.0,Bahrain,0,2,10,4,2
2007,3,11,11.0,12.0,0.0,0.0,5.0,2.0,0.0,Bahrain,0,3,11,4,3
2007,3,14,14.0,11.0,1.0,0.0,4.0,5.0,0.0,Bahrain,0,3,12,4,3
2007,3,15,15.0,14.0,0.0,0.0,7.0,0.0,0.0,Bahrain,0,3,13,4,3
2007,3,22,22.0,18.0,0.0,0.0,10.0,0.0,0.0,Bahrain,0,3,14,4,3
2007,3,20,20.0,20.0,0.0,0.0,10.0,0.0,0.0,Bahrain,0,3,15,4,3
2007,3,13,13.0,21.0,0.0,0.0,8.0,0.0,0.0,Bahrain,0,3,16,4,3
2007,3,8,8.0,13.0,0.0,0.0,6.0,0.0,0.0,Bahrain,0,3,17,4,3
2007,3,21,21.0,,,,6.0,0.0,0.0,Bahrain,0,3,18,4,3
2007,3,17,17.0,15.0,0.0,0.0,8.0,0.0,0.0,Bahrain,0,3,19,4,3
2007,3,18,18.0,17.0,0.0,0.0,9.0,0.0,0.0,Bahrain,0,3,20,4,3
2007,3,16,16.0,16.0,0.0,0.0,7.0,0.0,0.0,Bahrain,0,3,20,4,3
2007,3,19,19.0,19.0,0.0,0.0,9.0,0.0,0.0,Bahrain,0,3,20,4,3
2007,4,1,1.0,3.0,27.0,2.0,1.0,49.0,3.0,Spain,1,0,1,27,0
2007,4,4,4.0,1.0,30.0,0.0,11.0,58.0,1.0,Spain,1,1,2,27,1
2007,4,2,2.0,2.0,28.0,1.0,11.0,58.0,1.0,Spain,1,1,3,27,1
2007,4,5,5.0,6.0,8.0,0.0,2.0,23.0,0.0,Spain,0,2,4,27,2
2007,4,9,9.0,9.0,4.0,0.0,6.0,4.0,0.0,Spain,0,2,5,27,2
2007,4,11,11.0,8.0,5.0,0.0,4.0,5.0,0.0,Spain,0,2,6,27,2
2007,4,8,8.0,11.0,3.0,0.0,3.0,11.0,0.0,Spain,0,2,7,27,2
2007,4,13,13.0,12.0,1.0,0.0,7.0,1.0,0.0,Spain,0,2,8,27,2
2007,4,10,10.0,7.0,8.0,0.0,3.0,11.0,0.0,Spain,0,2,9,27,2
2007,4,12,12.0,15.0,0.0,0.0,8.0,0.0,0.0,Spain,0,2,10,27,2
2007,4,15,15.0,17.0,0.0,0.0,7.0,1.0,0.0,Spain,0,3,11,27,3
2007,4,14,14.0,18.0,0.0,0.0,8.0,0.0,0.0,Spain,0,3,12,27,3
2007,4,20,20.0,19.0,0.0,0.0,9.0,0.0,0.0,Spain,0,3,13,27,3
2007,4,21,21.0,20.0,0.0,0.0,9.0,0.0,0.0,Spain,0,3,14,27,3
2007,4,7,7.0,5.0,15.0,0.0,2.0,23.0,0.0,Spain,0,3,15,27,3
2007,4,17,17.0,13.0,1.0,0.0,5.0,5.0,0.0,Spain,0,3,16,27,3
2007,4,16,16.0,21.0,0.0,0.0,10.0,0.0,0.0,Spain,0,3,17,27,3
2007,4,22,22.0,22.0,0.0,0.0,10.0,0.0,0.0,Spain,0,3,18,27,3
2007,4,3,3.0,4.0,22.0,1.0,1.0,49.0,3.0,Spain,0,3,19,27,3
2007,4,6,6.0,10.0,4.0,0.0,5.0,5.0,0.0,Spain,0,3,20,27,3
2007,4,19,19.0,16.0,0.0,0.0,6.0,4.0,0.0,Spain,0,3,20,27,3
2007,4,18,18.0,14.0,0.0,0.0,4.0,5.0,0.0,Spain,0,3,20,27,3
2007,5,1,1.0,1.0,38.0,2.0,11.0,76.0,2.0,Monaco,1,0,1,18,0
2007,5,2,2.0,2.0,38.0,0.0,11.0,76.0,2.0,Monaco,1,1,2,18,1
2007,5,3,3.0,3.0,33.0,2.0,1.0,56.0,3.0,Monaco,1,1,3,18,1
2007,5,4,4.0,6.0,13.0,0.0,3.0,16.0,0.0,Monaco,0,2,4,18,2
2007,5,8,8.0,7.0,12.0,0.0,2.0,30.0,0.0,Monaco,0,2,5,18,2
2007,5,7,7.0,5.0,18.0,0.0,2.0,30.0,0.0,Monaco,0,2,6,18,2
2007,5,11,11.0,12.0,2.0,0.0,4.0,7.0,0.0,Monaco,0,2,7,18,2
2007,5,16,16.0,4.0,23.0,1.0,1.0,56.0,3.0,Monaco,0,2,8,18,2
2007,5,18,18.0,15.0,0.0,0.0,8.0,0.0,0.0,Monaco,0,2,9,18,2
2007,5,9,9.0,16.0,0.0,0.0,9.0,0.0,0.0,Monaco,0,2,10,18,2
2007,5,10,10.0,18.0,0.0,0.0,9.0,0.0,0.0,Monaco,0,3,11,18,3
2007,5,5,5.0,8.0,5.0,0.0,4.0,7.0,0.0,Monaco,0,3,12,18,3
2007,5,15,15.0,11.0,3.0,0.0,3.0,16.0,0.0,Monaco,0,3,13,18,3
2007,5,13,13.0,9.0,4.0,0.0,6.0,4.0,0.0,Monaco,0,3,14,18,3
2007,5,14,14.0,10.0,4.0,0.0,5.0,5.0,0.0,Monaco,0,3,15,18,3
2007,5,20,20.0,14.0,1.0,0.0,5.0,5.0,0.0,Monaco,0,3,16,18,3
2007,5,21,21.0,13.0,1.0,0.0,7.0,1.0,0.0,Monaco,0,3,17,18,3
2007,5,17,17.0,19.0,0.0,0.0,7.0,1.0,0.0,Monaco,0,3,18,18,3
2007,5,22,22.0,21.0,0.0,0.0,10.0,0.0,0.0,Monaco,0,3,19,18,3
2007,5,19,19.0,20.0,0.0,0.0,10.0,0.0,0.0,Monaco,0,3,20,18,3
2007,5,6,6.0,17.0,0.0,0.0,6.0,4.0,0.0,Monaco,0,3,20,18,3
2007,5,12,12.0,22.0,0.0,0.0,8.0,0.0,0.0,Monaco,0,3,20,18,3
2007,6,1,1.0,1.0,48.0,1.0,11.0,88.0,3.0,Canada,1,0,1,7,0
2007,6,3,3.0,5.0,26.0,0.0,2.0,38.0,0.0,Canada,1,1,2,7,1
2007,6,19,19.0,8.0,8.0,0.0,4.0,13.0,0.0,Canada,1,1,3,7,1
2007,6,22,22.0,9.0,8.0,0.0,3.0,21.0,0.0,Canada,0,2,4,7,2
2007,6,4,4.0,4.0,27.0,1.0,1.0,60.0,3.0,Canada,0,2,5,7,2
2007,6,11,11.0,12.0,4.0,0.0,7.0,4.0,0.0,Canada,0,2,6,7,2
2007,6,2,2.0,2.0,40.0,2.0,11.0,88.0,3.0,Canada,0,2,7,7,2
2007,6,18,18.0,14.0,2.0,0.0,5.0,6.0,0.0,Canada,0,2,8,7,2
2007,6,6,6.0,15.0,0.0,0.0,6.0,4.0,0.0,Canada,0,2,9,7,2
2007,6,7,7.0,10.0,5.0,0.0,4.0,13.0,0.0,Canada,0,2,10,7,2
2007,6,17,17.0,18.0,0.0,0.0,7.0,4.0,0.0,Canada,0,3,11,7,3
2007,6,13,13.0,17.0,0.0,0.0,9.0,0.0,0.0,Canada,0,3,12,7,3
2007,6,10,10.0,13.0,4.0,0.0,5.0,6.0,0.0,Canada,0,3,13,7,3
2007,6,12,12.0,22.0,0.0,0.0,8.0,0.0,0.0,Canada,0,3,14,7,3
2007,6,21,21.0,21.0,0.0,0.0,10.0,0.0,0.0,Canada,0,3,15,7,3
2007,6,14,14.0,11.0,4.0,0.0,6.0,4.0,0.0,Canada,0,3,16,7,3
2007,6,8,8.0,7.0,12.0,0.0,2.0,38.0,0.0,Canada,0,3,17,7,3
2007,6,20,20.0,20.0,0.0,0.0,10.0,0.0,0.0,Canada,0,3,18,7,3
2007,6,16,16.0,16.0,0.0,0.0,8.0,0.0,0.0,Canada,0,3,19,7,3
2007,6,15,15.0,19.0,0.0,0.0,9.0,0.0,0.0,Canada,0,3,20,7,3
2007,6,5,5.0,3.0,33.0,2.0,1.0,60.0,3.0,Canada,0,3,20,7,3
2007,6,9,9.0,6.0,13.0,0.0,3.0,21.0,0.0,Canada,0,3,20,7,3
2007,7,1,1.0,1.0,58.0,2.0,11.0,106.0,4.0,USA,1,0,1,33,0
2007,7,2,2.0,2.0,48.0,2.0,11.0,106.0,4.0,USA,1,1,2,33,1
2007,7,3,3.0,3.0,39.0,2.0,1.0,71.0,3.0,USA,1,1,3,33,1
2007,7,4,4.0,4.0,32.0,1.0,1.0,71.0,3.0,USA,0,2,4,33,2
2007,7,6,6.0,8.0,12.0,0.0,3.0,25.0,0.0,USA,0,2,5,33,2
2007,7,8,8.0,10.0,7.0,0.0,5.0,9.0,0.0,USA,0,2,6,33,2
2007,7,9,9.0,14.0,2.0,0.0,6.0,6.0,0.0,USA,0,2,7,33,2
2007,7,7,7.0,16.0,1.0,0.0,2.0,39.0,0.0,USA,0,2,8,33,2
2007,7,10,10.0,6.0,13.0,0.0,3.0,25.0,0.0,USA,0,2,9,33,2
2007,7,17,17.0,9.0,8.0,0.0,4.0,13.0,0.0,USA,0,2,10,33,2
2007,7,16,16.0,19.0,0.0,0.0,7.0,4.0,0.0,USA,0,3,11,33,3
2007,7,13,13.0,20.0,0.0,0.0,9.0,0.0,0.0,USA,0,3,12,33,3
2007,7,20,20.0,17.0,0.0,0.0,8.0,0.0,0.0,USA,0,3,13,33,3
2007,7,21,21.0,21.0,0.0,0.0,10.0,0.0,0.0,USA,0,3,14,33,3
2007,7,22,22.0,22.0,0.0,0.0,10.0,0.0,0.0,USA,0,3,15,33,3
2007,7,14,14.0,11.0,5.0,0.0,4.0,13.0,0.0,USA,0,3,16,33,3
2007,7,19,19.0,23.0,0.0,0.0,8.0,0.0,0.0,USA,0,3,17,33,3
2007,7,5,5.0,5.0,26.0,0.0,2.0,39.0,0.0,USA,0,3,18,33,3
2007,7,18,18.0,13.0,4.0,0.0,7.0,4.0,0.0,USA,0,3,19,33,3
2007,7,11,11.0,12.0,4.0,0.0,6.0,6.0,0.0,USA,0,3,20,33,3
2007,7,15,15.0,18.0,0.0,0.0,9.0,0.0,0.0,USA,0,3,20,33,3
2007,7,12,12.0,15.0,2.0,0.0,5.0,9.0,0.0,USA,0,3,20,33,3
2007,8,3,3.0,4.0,42.0,2.0,1.0,89.0,4.0,France,1,0,1,9,0
2007,8,1,1.0,3.0,47.0,2.0,1.0,89.0,4.0,France,1,1,2,9,1
2007,8,2,2.0,1.0,64.0,2.0,11.0,114.0,4.0,France,1,1,3,9,1
2007,8,4,4.0,6.0,17.0,0.0,2.0,48.0,0.0,France,0,2,4,9,2
2007,8,7,7.0,5.0,30.0,0.0,2.0,48.0,0.0,France,0,2,5,9,2
2007,8,5,5.0,7.0,16.0,0.0,3.0,28.0,0.0,France,0,2,6,9,2
2007,8,10,10.0,2.0,50.0,2.0,11.0,114.0,4.0,France,0,2,7,9,2
2007,8,12,12.0,16.0,1.0,0.0,8.0,1.0,0.0,France,0,2,8,9,2
2007,8,9,9.0,11.0,5.0,0.0,4.0,13.0,0.0,France,0,2,9,9,2
2007,8,11,11.0,15.0,2.0,0.0,5.0,9.0,0.0,France,0,2,10,9,2
2007,8,13,13.0,19.0,0.0,0.0,8.0,1.0,0.0,France,0,3,11,9,3
2007,8,14,14.0,14.0,2.0,0.0,6.0,6.0,0.0,France,0,3,12,9,3
2007,8,16,16.0,12.0,4.0,0.0,6.0,6.0,0.0,France,0,3,13,9,3
2007,8,18,18.0,9.0,8.0,0.0,4.0,13.0,0.0,France,0,3,14,9,3
2007,8,6,6.0,8.0,12.0,0.0,3.0,28.0,0.0,France,0,3,15,9,3
2007,8,22,22.0,13.0,4.0,0.0,7.0,4.0,0.0,France,0,3,16,9,3
2007,8,21,21.0,21.0,0.0,0.0,10.0,0.0,0.0,France,0,3,17,9,3
2007,8,15,15.0,18.0,0.0,0.0,9.0,0.0,0.0,France,0,3,18,9,3
2007,8,20,20.0,22.0,0.0,0.0,10.0,0.0,0.0,France,0,3,19,9,3
2007,8,19,19.0,20.0,0.0,0.0,7.0,4.0,0.0,France,0,3,20,9,3
2007,8,8,8.0,10.0,7.0,0.0,5.0,9.0,0.0,France,0,3,20,9,3
2007,8,17,17.0,23.0,0.0,0.0,9.0,0.0,0.0,France,0,3,20,9,3
2007,9,2,2.0,3.0,52.0,3.0,1.0,103.0,5.0,UK,1,0,1,32,0
2007,9,3,3.0,2.0,58.0,2.0,11.0,128.0,5.0,UK,1,1,2,32,1
2007,9,1,1.0,1.0,70.0,2.0,11.0,128.0,5.0,UK,1,1,3,32,1
2007,9,5,5.0,6.0,22.0,0.0,2.0,56.0,0.0,UK,0,2,4,32,2
2007,9,4,4.0,4.0,51.0,2.0,1.0,103.0,5.0,UK,0,2,5,32,2
2007,9,9,9.0,5.0,33.0,0.0,2.0,56.0,0.0,UK,0,2,6,32,2
2007,9,7,7.0,8.0,14.0,0.0,3.0,31.0,0.0,UK,0,2,7,32,2
2007,9,8,8.0,7.0,17.0,0.0,3.0,31.0,0.0,UK,0,2,8,32,2
2007,9,14,14.0,18.0,0.0,0.0,8.0,1.0,0.0,UK,0,2,9,32,2
2007,9,18,18.0,16.0,1.0,0.0,8.0,1.0,0.0,UK,0,2,10,32,2
2007,9,12,12.0,12.0,4.0,0.0,6.0,6.0,0.0,UK,0,3,11,32,3
2007,9,17,17.0,11.0,5.0,0.0,4.0,13.0,0.0,UK,0,3,12,32,3
2007,9,13,13.0,9.0,8.0,0.0,4.0,13.0,0.0,UK,0,3,13,32,3
2007,9,21,21.0,13.0,4.0,0.0,7.0,4.0,0.0,UK,0,3,14,32,3
2007,9,22,22.0,22.0,0.0,0.0,10.0,0.0,0.0,UK,0,3,15,32,3
2007,9,16,16.0,23.0,0.0,0.0,9.0,0.0,0.0,UK,0,3,16,32,3
2007,9,10,10.0,10.0,7.0,0.0,5.0,9.0,0.0,UK,0,3,17,32,3
2007,9,19,19.0,20.0,0.0,0.0,7.0,4.0,0.0,UK,0,3,18,32,3
2007,9,15,15.0,19.0,0.0,0.0,9.0,0.0,0.0,UK,0,3,19,32,3
2007,9,6,6.0,15.0,2.0,0.0,5.0,9.0,0.0,UK,0,3,20,32,3
2007,9,20,20.0,21.0,0.0,0.0,10.0,0.0,0.0,UK,0,3,20,32,3
2007,9,11,11.0,14.0,2.0,0.0,6.0,6.0,0.0,UK,0,3,20,32,3
2007,10,2,2.0,2.0,68.0,3.0,11.0,138.0,5.0,Germany,1,0,1,10,0
2007,10,3,3.0,3.0,59.0,2.0,1.0,111.0,5.0,Germany,1,1,2,10,1
2007,10,6,6.0,10.0,8.0,0.0,5.0,16.0,0.0,Germany,1,1,3,10,1
2007,10,12,12.0,9.0,13.0,0.0,4.0,18.0,0.0,Germany,0,2,4,10,2
